source,date,exchange,product,variety,grade,min_price_tlkg,max_price_tlkg,avg_price_tlkg,last_price_tlkg,volume_kg,transaction_count,transaction_value_tl,url
tobb,2008-10-13 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.28,2.44,2.36,,222.507,8.0,524868.1,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-10-17 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.19,3.0,2.49,,812.875,13.0,2024137.99,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-10-21 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.3,2.85,2.62,,,20.0,5689232.79,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-10-27 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.46,2.65,2.58,,136.563,3.0,351811.5,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-11-03 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.33,2.64,2.44,,459.019,4.0,1121824.32,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-11-05 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.51,2.58,2.55,,151.205,3.0,385189.8,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-11-10 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.28,2.51,2.38,,545.831,4.0,1301462.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-11-12 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.3,2.67,2.58,,,4.0,2726502.8,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-11-17 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.18,2.7,2.61,,703.924,7.0,1838240.7,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-11-18 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.4,2.55,2.51,,56.368,4.0,141251.8,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-11-20 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.36,2.6,2.5,,517.526,13.0,1292128.25,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-11-25 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.2,2.71,2.41,,,17.0,9822052.97,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-12-03 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.39,2.7,2.52,,521.323,5.0,1314571.8,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-12-16 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.53,2.98,2.94,,444.215,3.0,1305614.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-12-17 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.3,2.79,2.64,,,8.0,4091665.7,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-12-23 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.0,2.8,2.57,,,12.0,3785435.53,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-12-25 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.5,2.54,2.52,,267.6,2.0,674943.88,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2008-12-26 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.55,2.9,2.64,,144.278,2.0,380870.64,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-01-02 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.55,2.88,2.75,,39.94,2.0,109647.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-01-05 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.5,2.97,2.53,,268.902,2.0,680845.42,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-01-07 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.76,2.88,2.83,,143.105,2.0,404956.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-01-09 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.5,2.59,2.56,,144.441,2.0,369321.1,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-01-13 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.43,2.43,2.43,,35.1,1.0,85309.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-01-16 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.54,2.9,2.87,,110.99,2.0,318773.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-01-19 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.96,2.96,2.96,,7.5,1.0,22200.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-01-26 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.4,3.1,2.7,,,12.0,6131475.65,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-01-27 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.39,3.03,2.99,,244.385,3.0,731878.73,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-02-04 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.91,2.91,2.91,,254.76,1.0,740102.25,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-02-06 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.0,3.15,3.01,,181.29,2.0,545779.75,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-02-12 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.9,3.15,2.97,,184.412,3.0,547023.1,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-02-17 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.72,3.0,2.83,,313.805,3.0,889572.55,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-02-23 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.92,3.27,3.02,,876.461,6.0,2649596.92,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-03-05 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.0,3.17,3.14,,329.191,4.0,1032891.7,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-03-06 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.9,3.14,3.0,,119.356,2.0,357928.9,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-03-10 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.9,3.2,3.18,,727.883,3.0,2314041.9,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-03-12 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.0,3.1,3.01,,261.193,4.0,785286.15,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-03-16 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.09,3.09,3.09,,137.245,1.0,423509.5,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-03-17 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.02,3.1,3.05,,518.437,2.0,1583632.9,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-03-19 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.82,3.1,3.09,,32.351,2.0,100030.45,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-03-24 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.79,3.3,3.14,,826.932,7.0,2597742.91,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-04-07 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.8,3.18,3.18,,80.49,2.0,255772.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-04-20 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.73,3.02,2.95,,613.323,3.0,1811404.4,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-05-08 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.4,3.4,3.4,,24.5,1.0,83300.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-05-20 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.39,3.39,3.39,,50.917,1.0,172614.57,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-06-10 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.48,3.48,3.48,,70.0,1.0,243600.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-06-18 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.62,3.62,3.62,,190.0,1.0,688432.76,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-07-01 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.3,3.5,3.41,,31.494,2.0,107519.2,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-08-25 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,2.81,3.26,3.2,,92.45,2.0,296274.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-08-27 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.0,3.0,3.0,,66.415,1.0,199245.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-09-15 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.05,3.95,3.15,,,7.0,3685799.38,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-09-17 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.0,3.85,3.69,,213.603,4.0,788807.18,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-09-23 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.0,4.37,4.08,,,10.0,4212551.07,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-10-01 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.38,4.65,3.93,,707.805,7.0,2778913.3,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-10-08 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.79,4.3,4.2,,128.233,3.0,538414.45,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-10-12 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.14,4.46,4.37,,,6.0,5081285.85,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-10-15 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.19,4.39,4.17,,,5.0,10406924.38,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-11-10 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.35,4.4,4.39,,173.46,2.0,762095.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-12-03 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.59,4.59,4.59,,350.836,1.0,1609006.6,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2009-12-10 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.95,4.1,3.97,,121.822,3.0,484243.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-04-01 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.4,4.68,4.49,,253.07,5.0,1136193.46,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-04-02 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.4,4.5,4.47,,270.796,2.0,1211580.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-04-05 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.21,4.5,4.3,,121.828,2.0,524211.35,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-04-06 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.52,4.85,4.58,,375.824,2.0,1722779.05,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-04-08 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.47,4.47,4.47,,99.7,1.0,445763.5,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-04-15 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.45,4.5,4.48,,251.159,3.0,1125204.06,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-04-19 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.4,4.6,4.56,,19.875,2.0,90531.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-04-20 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.08,4.55,4.34,,347.218,5.0,1507477.93,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-04-26 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.2,4.53,4.33,,180.01,2.0,779447.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-04-27 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.1,4.77,4.33,,,11.0,6490203.02,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-04-30 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.5,4.5,4.5,,180.483,1.0,812173.5,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-05-03 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.5,4.5,4.5,,86.78,1.0,390510.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-05-04 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.39,4.39,4.39,,25.0,1.0,109854.8,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-05-05 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.4,4.82,4.64,,153.88,2.0,714441.65,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-05-10 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.5,4.6,4.53,,96.589,3.0,437609.55,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-05-17 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.3,4.5,4.49,,126.675,3.0,569138.95,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-05-20 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.65,4.65,4.65,,105.707,1.0,491482.55,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-05-21 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.4,4.7,4.42,,101.749,4.0,449650.06,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-05-24 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.6,4.72,4.67,,162.537,3.0,758600.8,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-05-28 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.65,4.7,4.68,,100.73,2.0,470915.25,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-06-01 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.5,4.5,4.5,,53.77,1.0,241965.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-06-02 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.55,4.55,4.55,,20.607,1.0,93665.4,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-06-03 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.5,4.5,4.5,,18.644,1.0,83898.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-06-07 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.73,4.73,4.73,,11.931,1.0,524997.78,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-06-08 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.48,4.48,4.48,,26.181,1.0,117229.7,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-06-15 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.4,4.4,4.4,,1.22,1.0,5368.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-06-16 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.67,4.69,4.68,,95.41,2.0,446271.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-06-22 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.5,4.59,4.5,,56.033,2.0,252228.96,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-06-24 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.03,4.5,4.29,,210.23,4.0,901322.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-06-29 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.16,4.16,4.16,,57.47,1.0,239355.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-07-01 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.8,4.8,4.8,,50.896,1.0,244246.8,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-07-05 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.53,4.53,4.53,,50.73,1.0,229967.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-07-16 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.65,4.65,4.65,,46.755,1.0,217410.75,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-07-20 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.5,4.89,4.58,,214.946,4.0,983946.13,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-07-21 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.45,4.49,4.47,,222.64,2.0,995896.1,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-07-22 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.51,4.51,4.51,,12.37,1.0,55845.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-07-26 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.4,4.2,3.98,,62.0,2.0,246800.0,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-07-28 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.55,4.6,4.59,,121.141,2.0,555719.3,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-08-03 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.99,4.6,4.41,,215.447,2.0,951008.35,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-08-04 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,4.58,4.58,4.58,,150.38,1.0,688619.25,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-09-14 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.5,4.0,3.92,,838.788,4.0,3290115.6,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-09-20 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.56,3.79,3.62,,213.885,5.0,774253.25,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-09-21 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.6,3.8,3.71,,134.116,4.0,497024.07,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-09-22 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.68,3.96,3.89,,436.793,30.0,1697726.49,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
tobb,2010-09-23 00:00:00,DÜZCE TİCARET BORSASI,FINDIK KABUKLU TOMBUL (LEVANT),Levant,,3.5,3.75,3.63,,780.771,27.0,2830942.6,https://borsa.tobb.org.tr/fiyat_sorgu2.php?ana_kod=9&alt_kod=904
