month,tur_usd,ulker_try,mdlz_usd,nestle_usd,barry_chf,hershey_usd,bunge_usd,cocoa_usd,dba_usd,tryusd
2010-04,40.788333892822266,2.559887647628784,13.493433952331543,30.05829429626465,549.1395874023438,32.19013977050781,35.73539352416992,3229.0,21.403871536254883,1.4880000352859497
2010-05,35.88417434692383,2.2500064373016357,13.037576675415039,28.596677780151367,564.460693359375,32.04634475708008,32.90761184692383,2965.0,20.269208908081055,1.5717999935150146
2010-06,35.17314147949219,2.876307487487793,12.764057159423828,30.560564041137695,541.4790649414062,33.046905517578125,33.335792541503906,2894.0,20.62164306640625,1.5812000036239624
2010-07,41.76613235473633,2.944467067718506,13.44861888885498,31.26375961303711,530.996337890625,32.40569305419922,33.647544860839844,3091.0,22.332233428955078,1.5047999620437622
2010-08,40.86713409423828,2.9308345317840576,13.77090835571289,32.65747833251953,566.4766235351562,32.040260314941406,35.91781997680664,,22.332233428955078,1.5232000350952148
2010-09,47.335853576660156,2.944467067718506,14.208301544189453,33.84848403930664,619.697265625,33.033897399902344,40.26390838623047,2814.0,23.62162208557129,1.4505000114440918
2010-10,50.01255798339844,3.189838409423828,14.994218826293945,34.74806594848633,639.8565673828125,34.35276794433594,40.883235931396484,2797.0,25.52992057800293,1.4292999505996704
2010-11,45.24721145629883,3.1762068271636963,14.055627822875977,34.67204284667969,632.5991821289062,32.48554229736328,41.3936767578125,2772.0,25.00556755065918,1.5026999711990356
2010-12,44.7537727355957,3.7487423419952393,14.641082763671875,37.263099670410156,624.5354614257812,32.95518112182617,44.76356887817383,3035.0,27.80784034729004,1.552299976348877
2011-01,40.754642486572266,3.789637327194214,14.334794998168945,34.34895324707031,609.21435546875,32.63365936279297,46.5057258605957,3352.0,29.475452423095703,1.6100000143051147
2011-02,39.919029235839844,3.5170013904571533,14.93032169342041,35.869384765625,615.6653442382812,36.568702697753906,49.30686950683594,3757.0,30.059978485107422,1.5906000137329102
2011-03,43.37015914916992,3.8305320739746094,14.705238342285156,36.4141960144043,605.585693359375,38.24416732788086,49.575965881347656,2952.0,29.42387580871582,1.5511000156402588
2011-04,48.00337600708008,4.144064426422119,15.897430419921875,39.40437698364258,666.4667358398438,40.60848617553711,51.70762634277344,3390.0,29.277748107910156,1.5233999490737915
2011-05,41.7736701965332,3.9259557723999023,16.550540924072266,42.075050354003906,676.5463256835938,39.2152099609375,51.0290412902832,,28.134483337402344,1.6002999544143677
2011-06,40.489688873291016,3.892245292663574,16.67360496520996,40.79964828491211,671.7081909179688,40.25068283081055,47.40730667114258,3170.0,27.283489227294922,1.620300054550171
2011-07,38.578460693359375,3.740957498550415,16.40924644470215,41.69569396972656,670.0955200195312,39.96039581298828,47.31105041503906,2974.0,27.721879959106445,1.6725000143051147
2011-08,34.15606689453125,3.672189712524414,16.714719772338867,40.60343551635742,616.8748168945312,41.525108337402344,44.49205017089844,3098.0,29.32072639465332,1.7310999631881714
2011-09,32.87771224975586,3.809725046157837,16.02741241455078,36.03816223144531,618.4876098632812,42.20167541503906,40.24122619628906,2608.0,25.504131317138672,1.8499000072479248
2011-10,33.05046844482422,3.8372318744659424,16.931652069091797,37.77793884277344,672.9178466796875,40.76978302001953,42.6436767578125,2696.0,26.140230178833008,1.7417000532150269
2011-11,31.44043731689453,3.7684645652770996,17.398502349853516,36.71184158325195,671.3051147460938,41.09035873413086,43.14764404296875,2162.0,24.91960906982422,1.850000023841858
2011-12,28.427688598632812,3.644683361053467,17.980859756469727,37.74523162841797,746.2977905273438,44.282630920410156,39.64599609375,2109.0,24.82505226135254,1.9154000282287598
2012-01,33.54045486450195,3.672189712524414,18.576154708862305,37.62750244140625,698.3184814453125,43.78089141845703,39.69453048706055,,24.928205490112305,1.7861000299453735
2012-02,35.863868713378906,3.740957498550415,18.46461296081543,40.086734771728516,714.4459838867188,43.50851821899414,46.66028594970703,2383.0,25.143102645874023,1.750499963760376
2012-03,36.793243408203125,3.8784923553466797,18.43550682067871,41.20515823364258,742.0877075195312,44.23711395263672,47.61785888671875,2219.0,24.154571533203125,1.780500054359436
2012-04,35.91935348510742,3.6584360599517822,19.484941482543945,39.98862838745117,716.6541137695312,48.334075927734375,44.87656021118164,,23.45829963684082,1.7590999603271484
2012-05,32.05624008178711,4.304851055145264,18.702999114990234,38.467018127441406,705.5780639648438,48.22588348388672,41.39775848388672,2083.0,22.41819190979004,1.8550000190734863
2012-06,36.300819396972656,5.436827659606934,18.874046325683594,40.422515869140625,706.3986206054688,52.24738693237305,43.830841064453125,2289.0,24.257720947265625,1.8076000213623047
2012-07,38.180519104003906,5.875533580780029,19.55694007873535,41.70136260986328,724.0379638671875,52.03701400756836,45.947628021240234,,25.89954376220703,1.8007999658584595
2012-08,39.43292999267578,6.502257347106934,20.44343376159668,42.16147994995117,741.2672119140625,52.095062255859375,44.46656799316406,2656.0,26.148826599121094,1.8265000581741333
2012-09,39.53904724121094,5.969542026519775,20.364633560180664,42.77045440673828,715.8336181640625,51.691524505615234,47.0368537902832,2516.0,25.280637741088867,1.797950029373169
2012-10,42.857574462890625,6.376912593841553,13.171381950378418,42.858421325683594,729.3709106445312,50.20399856567383,49.82888412475586,2388.0,24.868032455444336,1.79653000831604
2012-11,43.720802307128906,6.940963268280029,19.26570701599121,44.31996154785156,771.2133178710938,53.426979064941406,51.32312774658203,2538.0,24.799266815185547,1.7850799560546875
2012-12,47.251556396484375,7.567687034606934,18.93828582763672,44.0966682434082,721.9869384765625,52.967742919921875,51.18805694580078,2236.0,24.025630950927734,1.7886799573898315
2013-01,47.845951080322266,7.83404541015625,20.785993576049805,47.58137130737305,751.9329223632812,58.270416259765625,56.096282958984375,2205.0,23.991247177124023,1.7683199644088745
2013-02,46.63600158691406,8.891641616821289,20.673799514770508,47.344539642333984,750.7023315429688,61.1234016418457,52.187992095947266,2146.0,22.693262100219727,1.7959699630737305
2013-03,50.37196731567383,10.69347095489502,22.902742385864258,49.0361442565918,759.3739624023438,64.53165435791016,52.18217849731445,2170.0,22.263463973999023,1.8087300062179565
2013-04,51.801246643066406,12.025260925292969,23.727218627929688,48.197113037109375,753.1528930664062,65.73339080810547,51.03717803955078,2368.0,22.53853416442871,1.7936099767684937
2013-05,49.03464889526367,11.620804786682129,22.2409725189209,46.265987396240234,740.7110595703125,65.696533203125,49.19245910644531,2191.0,21.911029815673828,1.8714100122451782
2013-06,42.02971267700195,11.337370872497559,21.52425765991211,45.88926315307617,717.4859008789062,66.13592529296875,50.206295013427734,2194.0,21.403871536254883,1.9280699491500854
2013-07,40.50239562988281,10.608539581298828,23.698200225830078,47.41704559326172,744.4434814453125,70.2768325805664,53.92372512817383,2298.0,21.171781539916992,1.9224499464035034
2013-08,34.926551818847656,8.584010124206543,23.24349594116211,45.65904998779297,726.1953125,68.11377716064453,53.76053237915039,2413.0,21.5585994720459,2.038300037384033
2013-09,39.78828048706055,11.175408363342285,23.8118839263916,48.554168701171875,753.1528930664062,68.87188720703125,54.06546401977539,,21.739112854003906,2.0381200313568115
2013-10,41.65652084350586,12.39012622833252,25.61362075805664,50.51447677612305,786.3314208984375,73.89022064208984,58.49552536010742,2677.0,21.53281021118164,1.9928900003433228
2013-11,40.408626556396484,13.442882537841797,25.522274017333984,51.002803802490234,857.6653442382812,72.14049530029297,57.06394958496094,2791.0,21.352296829223633,2.0178000926971436
2013-12,34.37834548950195,12.309146881103516,26.86956214904785,51.3376579284668,927.340087890625,72.76526641845703,58.694915771484375,,20.845134735107422,2.1205599308013916
2014-01,29.9782657623291,11.256388664245605,25.036582946777344,50.68190002441406,890.84375,74.38926696777344,54.155731201171875,2911.0,21.18897247314453,2.2637500762939453
2014-02,30.786149978637695,9.92020034790039,26.00716209411621,52.628257751464844,909.9215087890625,79.19385528564453,56.9078483581543,2935.0,23.527067184448242,2.2108700275421143
2014-03,35.114105224609375,12.187674522399902,26.404573440551758,52.47478485107422,1001.9158325195312,78.48455810546875,57.061805725097656,2955.0,24.35227394104004,2.1757800579071045
2014-04,38.38169860839844,13.037978172302246,27.357318878173828,53.84209442138672,1004.4371337890625,72.35012817382812,57.16227722167969,2974.0,25.160293579101562,2.121000051498413
2014-05,41.33913040161133,14.708763122558594,28.869091033935547,56.59596633911133,994.3507080078125,73.17709350585938,55.76999282836914,3071.0,23.81932830810547,2.0989880561828613
2014-06,40.076805114746094,14.750311851501465,28.861404418945312,55.9405632019043,1012.8425903320312,73.5657730102539,54.4951171875,,23.604429244995117,2.12349009513855
2014-07,42.07056427001953,13.794658660888672,27.745929718017578,53.40533447265625,942.2376098632812,66.59980010986328,56.80055236816406,3219.0,23.04569435119629,2.1313700675964355
2014-08,40.655982971191406,13.296055793762207,27.87687873840332,55.86853790283203,945.5999145507812,69.07035064697266,60.98639678955078,3219.0,22.744834899902344,2.1602399349212646
2014-09,35.9725227355957,12.548152923583984,26.39791488647461,53.03081512451172,892.646240234375,72.52197265625,60.93666076660156,3300.0,21.962604522705078,2.2794299125671387
2014-10,39.61520767211914,13.628458023071289,27.278291702270508,52.81474685668945,846.4170532226562,72.88674926757812,64.13433074951172,2899.0,22.057161331176758,2.198539972305298
2014-11,42.27577590942383,13.877758979797363,30.32640266418457,54.05353927612305,869.1113891601562,76.20772552490234,65.66805267333984,2880.0,21.954010009765625,2.2190499305725098
2014-12,39.8057746887207,15.415114402770996,28.1060791015625,52.54104995727539,859.0249633789062,79.42747497558594,66.02227020263672,2910.0,21.39527702331543,2.32273006439209
2015-01,39.124141693115234,16.121471405029297,27.37154197692871,55.105079650878906,770.76904296875,78.11299133300781,65.0200424194336,2693.0,19.890987396240234,2.4449000358581543
2015-02,36.346317291259766,16.163021087646484,28.691965103149414,56.28627014160156,830.8670043945312,79.31282806396484,59.39170455932617,,19.8308162689209,2.5106070041656494
2015-03,34.00825500488281,15.996817588806152,28.031763076782227,54.17599105834961,812.384521484375,77.50613403320312,60.03609085083008,,19.03139305114746,2.60260009765625
2015-04,34.374717712402344,16.994022369384766,29.9306583404541,55.9045524597168,969.0556640625,70.60115051269531,62.95915603637695,2943.0,19.16033363342285,2.656749963760376
2015-05,34.301429748535156,15.710406303405762,32.44242477416992,57.44049072265625,905.0211181640625,71.32315826416016,67.47132873535156,3085.0,18.764921188354492,2.6553099155426025
2015-06,33.08475875854492,15.75252628326416,32.091400146484375,53.52408981323242,909.2900390625,68.61390686035156,64.24098205566406,3275.0,20.071502685546875,2.7032999992370605
2015-07,32.25059127807617,12.972667694091797,35.332828521728516,56.075679779052734,922.9508056640625,71.74992370605469,58.42418670654297,3209.0,18.446870803833008,2.7876598834991455
2015-08,28.69386863708496,15.078619956970215,33.164161682128906,54.62928771972656,905.8749389648438,69.1468505859375,53.00979232788086,3102.0,17.948307037353516,2.9180500507354736
2015-09,27.418243408203125,16.131593704223633,32.78053283691406,55.80865478515625,905.0211181640625,71.42440795898438,53.900115966796875,3114.0,17.948307037353516,3.038140058517456
2015-10,30.2096004486084,16.594905853271484,36.283363342285156,56.535560607910156,1013.452880859375,68.94461822509766,53.65012741088867,3259.0,18.292142868041992,2.9347000122070312
2015-11,28.746397018432617,15.845187187194824,34.31826400756836,54.84440231323242,913.5589599609375,67.094482421875,48.9807243347168,,17.63025665283203,2.925649881362915
2015-12,27.283185958862305,14.825906753540039,35.24579620361328,55.20042419433594,936.6114501953125,69.87708282470703,50.483219146728516,3211.0,17.716217041015625,2.9200899600982666
2016-01,27.914310455322266,15.895730018615723,34.0063591003418,54.696044921875,998.0847778320312,68.96907806396484,45.847450256347656,2761.0,17.18326759338379,2.9544999599456787
2016-02,28.13198471069336,15.196553230285645,31.978601455688477,51.81808090209961,898.1907348632812,71.1451416015625,36.76076889038086,2949.0,17.16607666015625,2.987950086593628
2016-03,32.90571212768555,17.605762481689453,31.655101776123047,55.341373443603516,904.4479370117188,72.55262756347656,42.23512649536133,2950.0,17.70762062072754,2.833009958267212
2016-04,34.49695587158203,18.768251419067383,34.04262161254883,55.31169509887695,975.4188842773438,73.35624694824219,46.58012008666992,3207.0,18.12022590637207,2.7934999465942383
2016-05,29.768259048461914,18.217605590820312,35.25505447387695,56.51411819458008,1016.9630126953125,73.15138244628906,49.98604965209961,,18.317930221557617,2.9532699584960938
2016-06,29.760753631591797,17.927352905273438,36.063297271728516,59.121891021728516,1036.0040283203125,89.99050903320312,44.36003112792969,3004.0,18.971221923828125,2.887860059738159
2016-07,29.04526710510254,16.877323150634766,34.99467086791992,61.354915618896484,1097.454833984375,87.82577514648438,49.37725067138672,2835.0,17.699024200439453,2.9863901138305664
2016-08,29.137348175048828,17.77368927001953,35.82218551635742,60.79665756225586,1093.9923095703125,79.20655059814453,47.922340393066406,2921.0,17.389572143554688,2.9632999897003174
2016-09,29.052932739257812,18.251752853393555,34.9310188293457,60.429569244384766,1117.3612060546875,76.21841430664062,44.711181640625,2761.0,17.174671173095703,2.997080087661743
2016-10,28.66925048828125,16.390722274780273,35.916648864746094,55.55820846557617,1066.2962646484375,81.68766021728516,46.809722900390625,2735.0,17.638856887817383,3.1063098907470703
2016-11,24.41797637939453,14.726040840148926,32.959571838378906,51.46685791015625,1044.658935546875,77.047607421875,51.542781829833984,2387.0,17.140287399291992,3.40939998626709
2016-12,24.916772842407227,13.795526504516602,35.429115295410156,54.86228942871094,1078.4134521484375,82.98131561279297,54.87070083618164,2126.0,17.16607666015625,3.5250000953674316
2017-01,25.832202911376953,15.537040710449219,35.539093017578125,55.994110107421875,1055.910400390625,84.61801147460938,52.569217681884766,,17.535701751708984,3.7761900424957275
2017-02,27.008142471313477,15.767532348632812,35.250144958496094,56.35353469848633,1124.284912109375,86.9286117553711,62.170082092285156,1943.0,17.36378288269043,3.6068999767303467
2017-03,27.515413284301758,15.758994102478027,34.57597732543945,58.8083381652832,1136.583740234375,88.1528549194336,60.57444381713867,2095.0,17.002756118774414,3.6542999744415283
2017-04,30.56669807434082,17.227333068847656,36.29886245727539,58.88481903076172,1186.075927734375,87.3056411743164,60.39864730834961,1844.0,16.968372344970703,3.5529000759124756
2017-05,31.665782928466797,17.807769775390625,37.556373596191406,67.1539535522461,1206.9146728515625,93.0103759765625,61.117061614990234,2048.0,17.174671173095703,3.552500009536743
2017-06,31.90403938293457,19.15370750427246,34.815635681152344,68.76261901855469,1144.398193359375,87.11332702636719,57.35713195800781,1903.0,17.062925338745117,3.5242300033569336
2017-07,34.92361831665039,18.325439453125,35.63869857788086,66.46790313720703,1197.363525390625,85.44197082519531,60.27113342285156,2060.0,17.13169288635254,3.5322999954223633
2017-08,36.428340911865234,17.807769775390625,32.91842269897461,66.83853149414062,1198.2318115234375,85.12554168701172,57.38018798828125,1966.0,16.022817611694336,3.4551000595092773
2017-09,32.93833541870117,16.694786071777344,32.91842269897461,66.24711608886719,1288.5333251953125,89.11624145507812,53.732330322265625,2043.0,16.315080642700195,3.558310031890869
2017-10,32.94621276855469,17.46265983581543,33.724700927734375,66.42060089111328,1351.9180908203125,86.67547607421875,53.2063102722168,,16.710493087768555,3.777250051498413
2017-11,29.85012435913086,15.685331344604492,34.95387268066406,67.3510971069336,1587.2230224609375,90.55293273925781,51.759735107421875,2048.0,16.401039123535156,3.956049919128418
2017-12,34.238216400146484,16.970874786376953,34.839900970458984,67.79269409179688,1765.2213134765625,93.21438598632812,52.25750732421875,1892.0,16.12596893310547,3.794800043106079
2018-01,35.94689178466797,20.499643325805664,36.327117919921875,68.13177490234375,1654.94921875,90.60296630859375,61.87856674194336,1996.0,16.186140060424805,3.7757198810577393
2018-02,35.23585891723633,19.65411949157715,35.91802215576172,62.71435546875,1621.0863037109375,80.69110870361328,58.7624397277832,2240.0,16.478403091430664,3.815200090408325
2018-03,33.51356887817383,19.10194206237793,34.1425895690918,62.33584213256836,1632.780029296875,81.8141860961914,57.95684814453125,2556.0,16.168947219848633,3.954200029373169
2018-04,29.768770217895508,18.37720489501953,32.49277877807617,61.003173828125,1561.9796142578125,76.01049041748047,56.61649703979492,,16.547168731689453,4.051660060882568
2018-05,25.992372512817383,15.09001350402832,32.30358123779297,61.628265380859375,1506.0386962890625,74.4396743774414,54.51581573486328,2454.0,16.512784957885742,4.468599796295166
2018-06,23.87505531311035,15.633567810058594,33.72667694091797,63.06167221069336,1555.8609619140625,77.48835754394531,54.999122619628906,2476.0,15.498467445373535,4.5904998779296875
